Product_id,PLU,COMMODITY,VARIETY
2125,99482448776,365 EVERYDAY VALUE  CHUNK WHITE ALBACORE TUNA,
2126,99482448783,365 EVERYDAY VALUE  CHUNK LIGHT TUNA,
2127,99482448790,365 EVERYDAY VALUE  CHUNK LIGHT TUNA IN WATER,
2128,99482449308,ORGANIC DISTILLED WHITE VINEGAR   ,
2129,99482449315,ORGANIC DISTILLED WHITE VINEGAR   ,
2130,99482449438,WHOLE FOODS MARKET  ITALIAN SODA  LIME   ,
2131,99482449445,WHOLE FOODS MARKET  TROPICAL BLEND ITALIAN SODA   ,
2132,99482449506,365 EVERYDAY VALUE  ALMOND BUTTER  CREAMY,
2133,99482449513,365 EVERYDAY VALUE  CRUNCHY ALMOND BUTTER,
2134,99482449520,365 EVERYDAY VALUE  CREAMY CASHEW BUTTER,
2135,99482449582,365 EVERYDAY VALUE  WHOLE WHEAT ENGLISH MUFFINS,
2136,99482449599,SNOWFLAKE DINNER ROLLS   ,
2137,99482449612,WHITE SANDWICH BREAD   ,
2138,99482449629,365 EVERYDAY VALUE  MULTIGRAIN FIBER BREAD,
2139,99482449636,365 EVERYDAY VALUE  FIBER BREAD  OAT & HONEY,
2140,99482449650,365 EVERYDAY VALUE  STEEL CUT OAT BREAD,
2141,99482449667,365 EVERYDAY VALUE  8 GRAIN BREAD,
2142,99482449674,365 EVERYDAY VALUE  ICE CREAM SANDWICH,
2143,99482450199,365 EVERYDAY VALUE  TRADITIONAL TORTILLAS,
2144,99482450205,TORTILLAS MULTIGRAIN   ,
2145,99482450212,TORTILLAS   ,
2146,99482450243,TORTILLAS   ,
2147,99482450267,365 EVERYDAY VALUE  ORGANIC CREAMY PEANUT BUTTER,
2148,99482450274,365 EVERYDAY VALUE  ORGANIC CRUNCH PEANUT BUTTER,
2149,99482450281,365 EVERYDAY VALUE  PEANUT BUTTER  CREAMY UNSWEETEND,
2150,99482450298,365 EVERYDAY VALUE  PEANUT BUTTER  UNSWEETENED & NO SALT,
2151,99482450311,365 EVERYDAY VALUE  CRUNCHY PEANUT BUTTER,
2152,99482450342,HOT SAUCE   ,
2153,99482450359,ORGANIC HOT SAUCE   ,
2154,99482450366,365 EVERYDAY VALUE  HOT SAUCE  HABANERO,
2155,99482450373,365 EVERYDAY VALUE  BREAD CRUMBS,
2156,99482450380,BREAD CRUMBS   ,
2157,99482450397,365 EVERYDAY VALUE  BREAD CRUMBS WHOLE WHEAT,
2158,99482450403,365 EVERYDAY VALUE  BREAD CRUMBS  PANKO,
2159,99482450502,ORGANIC LONG GRAIN BROWN RICE   ,
2160,99482450526,365 EVERYDAY VALUE  INDIAN BASMATI RICE,
2161,99482450533,ORGANIC LONG GRAIN WHITE RICE   ,
2162,99482450540,ORGANIC THAI JASMINE WHITE RICE   ,
2163,99482450564,365 EVERYDAY VALUE  ORGANIC WILD RICE MIX,
2164,99482450571,365 EVERYDAY VALUE  ORGANIC  BROWN FLAXSEED,
2165,99482450588,365 EVERYDAY VALUE  SUPER GRAINS,
2166,99482450595,INDIAN BASMATI WHITE RICE   ,
2167,99482450601,MEDIUM GRAIN ENRICHED CALROSE RICE   ,
2168,99482450625,WHITE RICE   ,
2169,99482450649,365 EVERYDAY VALUE  SUSHI RICE SHORT GRAIN WHITE,
2170,99482450656,WILD RICE   ,
2171,99482450663,365 EVERYDAY VALUE  BLACK CHIA SEED,
2172,99482450700,ORGANIC LEMONADE   ,
2173,99482450717,ITALIAN GELATO   ,
2174,99482450724,ITALIAN GELATO   ,
2175,99482450731,PISTACHIO ITALIAN GELATO   ,
2176,99482450748,ITALIAN GELATO   ,
2177,99482450755,365 EVERYDAY VALUE  BLUEBERRIES,
2178,99482450762,CANOLA OIL   ,
2179,99482450779,365 EVERYDAY VALUE  ORGANIC LIQUID STEVIA EXTRACT,
2180,99482450786,STEVIA EXTRACT LIQUID   ,
2181,99482450847,365 EVERYDAY VALUE  ORGANIC CANOLA OIL,
2182,99482450854,EXTRA VIRGIN OLIVE OIL NON-STICK COOKING SPRAY   ,
2183,99482450878,ICE CREAM   ,
2184,99482450885,365 EVERYDAY VALUE  ICE CREAM  BUTTER PECAN,
2185,99482450892,ORGANIC ICE CREAM   ,
2186,99482450915,365 EVERYDAY VALUE  ORGANIC LOW FAT DESSERT BARS  GREEK YOGURT  BLUEBERRY,
2187,99482450922,365 EVERYDAY VALUE  ORGANIC LOW FAT GREEK YOGURT DESSERT BARS  STRAWBERRY,
2188,99482450939,365 EVERYDAY VALUE  ORGANIC MINI ICE CREAM SANDWICHES  FUDGE MINT SWIRL,
2189,99482450946,365 EVERYDAY VALUE  ORGANIC ICE CREAM BARS  LEMON CREAM,
2190,99482450953,ICE CREAM BARS   ,
2191,99482450984,GREEK OLIVE OIL   ,
2192,99482450991,WHOLE FOODS MARKET  EXTRA VIRGIN OLIVE OIL OF SEVILLE   ,
2193,99482451004,OLIVE OIL   ,
2194,99482451028,OLIVE OIL   ,
2195,99482451035,WHOLE FOODS MARKET  OLIVE OIL OF CHILE   ,
2196,99482451059,FINGER ROLLS   ,
2197,99482451127,WHOLE FOODS MARKET  WOOD-FIRED PIZZA   ,
2198,99482451134,PUMPKIN PIE SPICE   ,
2199,99482451172,WHOLE FOODS MARKET  LADYFINGERS   ,
2200,99482451202,TRADITIONAL PANETTONE   ,
2201,99482451233,LIMONCELLO PANETTONE   ,
2202,99482451271,365 EVERYDAY VALUE  CRISPY ONIONS SALTED PIECES,
2203,99482451295,PINK PEPPERMINT ICE CREAM BARS   ,
2204,99482451301,ICE CREAM SANDWICHES PUMPKIN PIE   ,
2205,99482451332,MAPLE GINGERBREAD SANDWICH CREMES   ,
2206,99482451363,CONDENSED MILK   ,
2207,99482451387,365 EVERYDAY VALUE  MILD ITALIAN CHICKEN SAUSAGE,
2208,99482451417,PORK BREAKFAST SAUSAGE   ,
2209,99482451455,365 EVERYDAY VALUE  ORGANIC WHITE CHIA SEED,
2210,99482452155,365 EVERYDAY VALUE  BREADED CHICKEN NUGGETS,
2211,99482452216,365 EVERYDAY VALUE  BALSAMIC VINEGAR,
2212,99482452223,WHOLE FOODS MARKET  AGED BALSAMIC VINEGAR   ,
2213,99482452230,365 EVERYDAY VALUE  PINTO BEANS,
2214,99482452254,365 EVERYDAY VALUE  REFRIED PINTO BEANS  TOASTED CHILI & LIME,
2215,99482452612,WHOLE CATCH  SALMON JERKY  MISO GINGER   ,
2216,99482452629,365 EVERYDAY VALUE  ORGANIC BLACK FOREST UNCURED HAM,
2217,99482452636,365 EVERYDAY VALUE  ORGANIC UNCURED HAM  HONEY MAPLE,
2218,99482452643,365 EVERYDAY VALUE  ORGANIC OVEN ROASTED TURKEY BREAST,
2219,99482452667,365 EVERYDAY VALUE  TURKEY BREAST  BLACK PEPPER,
2220,99482452704,365 EVERYDAY VALUE  BLACK BEANS,
2221,99482452728,365 EVERYDAY VALUE  DARK RED KIDNEY BEANS,
2222,99482452735,365 EVERYDAY VALUE  ORGANIC CANNELLINI BEANS,
2223,99482452742,365 EVERYDAY VALUE  ORGANIC PINTO BEANS,
2224,99482452759,GREAT NORTHERN BEANS   ,
2225,99482452766,RANCHERO BEANS   ,
2226,99482452827,DARK CHOCOLATE   ,
2227,99482452834,CANDY CANE PRETZEL FLATS   ,
2228,99482452858,365 EVERYDAY VALUE  BAKED NAAN CHIPS  GREEN CHILI CHUTNEY,
2229,99482452865,365 EVERYDAY VALUE  BAKED NAAN CHIPS,
2230,99482452872,365 EVERYDAY VALUE  NAAN CHIPS TAMAIND,
2231,99482452889,365 EVERYDAY VALUE  POTATO CHIPS  SEA SALT CLASSIC,
2232,99482452896,365 EVERYDAY VALUE  PRETZEL NUGGETS,
2233,99482452919,365 EVERYDAY VALUE  PROTEIN  FIBER FLAKES & CLUSTERS`,
2234,99482452933,HOMESTYLE WAFFLES   ,
2235,99482452940,365 EVERYDAY VALUE  MORNING O'S  HONEY & NUT  LIGHTLY SWEETENED ORGANIC WHOLE GRAIN OAT & RICE FLOUR CEREAL  WITH REAL ORGANIC HONEY & ALMONDS,
2236,99482452957,365 EVERYDAY VALUE  RAINBOW MORNING O'S CEREAL,
2237,99482452964,365 EVERYDAY VALUE  LITTLE CUBBIES CEREAL  OAT & CORN  MARSHMALLOW BITES,
2238,99482453008,365 EVERYDAY VALUE  FAT & SODIUM POPCORN,
2239,99482453022,FISH SQUARES   ,
2240,99482453039,ALASKAN COD CAKES   ,
2241,99482453046,ALASKAN COD CAKES   ,
2242,99482453060,365 EVERYDAY VALUE  ORGANIC MOZZARELLA CHEESE STICKS,
2243,99482453077,BEER BATTERED COD FILLETS   ,
2244,99482453114,POPCORN   ,
2245,99482453121,365 EVERYDAY VALUE  FREEZE DRIED STRAWBERRY SLICES,
2246,99482453138,365 EVERYDAY VALUE  FREEZE DRIED BLUEBERRIES,
2247,99482453145,FREEZE DRIED RASPBERRIES   ,
2248,99482453152,365 EVERYDAY VALUE  BANANA SLICES,
2249,99482453176,365 EVERYDAY VALUE  GRANNY SMITH APPLE SLICES,
2250,99482453183,365 EVERYDAY VALUE  FREEZE DRIED PINEAPPLE TIDBITS,
2251,99482453299,ALMONDS   ,
2252,99482453312,365 EVERYDAY VALUE  RICE PILAF,
2253,99482453329,365 EVERYDAY VALUE  ORGANIC SPANISH RICE PILAF,
2254,99482453336,ORGANIC RICE PILAF   ,
2255,99482453343,ORGANIC RICE PILAF   ,
2256,99482453350,365 EVERYDAY VALUE  ORGANIC LONG GRAIN & WILD RICE,
2257,99482453374,365 EVERYDAY VALUE  CHEESE ENCHILADAS,
2258,99482453381,365 EVERYDAY VALUE  ORGANIC MACARONI & CHEESE,
2259,99482453626,WHOLE FOODS MARKET  LIMONCELLO ITALIAN GELATO   ,
2260,99482453640,SHELLED EDAMAME   ,
2261,99482453664,ORGANIC SHELLED EDAMAME   ,
2262,99482453671,365 EVERYDAY VALUE  BALSAMIC VINAIGRETTE,
2263,99482453688,365 EVERYDAY VALUE  CHUNKY BLUE CHEESE DRESSING,
2264,99482453695,365 EVERYDAY VALUE  ORGANIC BUTTERMILK RANCH,
2265,99482453701,365 EVERYDAY VALUE  ORGANIC DRESSING  CREAMY CAESAR,
2266,99482453718,365 EVERYDAY VALUE  ORGANIC DRESSING  SWEET CARROT & GINGER MISO,
2267,99482453756,FRUIT & VEGGIE BARS   ,
2268,99482453763,FRUIT & VEGGIE BARS   ,
2269,99482453770,FRUIT & VEGGIE BARS   ,
2270,99482453787,365 EVERYDAY VALUE  POTATO CHIPS  DILL PICKLE,
2271,99482453800,365 EVERYDAY VALUE  ORGANIC BLACK CHIA SEED,
2272,99482453824,ORGANIC LEMONADE BEVERAGE FROM CONCENTRATE   ,
2273,99482453893,365 EVERYDAY VALUE  GRADE A ORGANIC LOWFAT YOGURT  BLUEBERRY LEMON,
2274,99482453916,WHOLE FOODS MARKET  SAUCE  PEANUT  COCONUT   ,
2275,99482453992,365 EVERYDAY VALUE  JUICE FROM CONCENTRATE  FRUIT PUNCH,
2276,99482454005,365 EVERYDAY VALUE  ORGANIC - 100% APPLE JUICE,
2277,99482454012,ORGANIC JUICE FROM CONCENTRATE   ,
2278,99482454029,WHOLE FOODS MARKET  ORGANIC STRAWBERRY & BANANA JUICE   ,
2279,99482454050,FRUIT PUNCH + POLYPHENOLS NUTRIENT ENHANCED BEVERAGE   ,
2280,99482454067,WHOLE FOODS MARKET  ZERO CALORIE - LEMONADE+VITAMIN C  LEMONADE   ,
2281,99482454074,WHOLE FOODS MARKET  NUTRIENT ENHANCED + VITAMIN D WATER BEVERAGE  SWEET ORANGE   ,
2282,99482454098,WHOLE FOODS MARKET  ARTICHOKE  KALE & SWISS CHARD BITES   ,
2283,99482454173,WHOLE FOODS MARKET  GREEN CURRY RICE & VEGGIES   ,
2284,99482454180,WHOLE FOODS MARKET  RED CURRY TOBU RICE & VEGGIES   ,
2285,99482454203,WHOLE FOODS MARKET  THAI CUISINE   ,
2286,99482454234,ORGANIC 100% JUICE,
2287,99482454241,ORGANIC 100% JUICE,
2288,99482454289,ORGANIC 100% JUICE,
2289,99482454319,UNSWEETENED GREEN TEA   ,
2290,99482454326,ORGANIC GREEN TEA   ,
2291,99482454333,ORGANIC GREEN TEA FROM CONCENTRATE   ,
2292,99482454340,365 EVERYDAY VALUE  HONEY MUSTARD  PALE ALE,
2293,99482454357,CANOLA OIL   ,
2294,99482454401,ICE CREAM   ,
2295,99482454425,365 EVERYDAY VALUE  ORGANIC DARK CHOCOLATE CHIP CHEWY GRANOLA BARS,
2296,99482454449,365 EVERYDAY VALUE  CHEWY GRANOLA BARS  DARK CHOCOLATE CHIP PEANUT BUTTER,
2297,99482454456,365 EVERYDAY VALUE  CHEWY GRANOLA BARS  BLUEBERRY VANILLA,
2298,99482454494,GREAT NORTHERN BEANS   ,
2299,99482454616,CRANBERRY ANTIOXIDANTS NUTRIENT ENHANCED WATER BEVERAGE   ,
2300,99482454623,NUTRIENT ENHANCED WATER BEVERAGE   ,
2301,99482454630,WHOLE FOODS MARKET  NUTRIENT ENHANCED WATER BEVERAGE  ORANGE   ,
2302,99482454654,ORGANIC APPLE JUICE   ,
2303,99482454692,SPANISH UNFILTERED COLD PROCESSED OLIVE OIL   ,
2304,99482454708,OLIVE OIL   ,
2305,99482454715,365 EVERYDAY VALUE  100% MEDITERRANEAN BLEND EXTRA VIRGIN OLIVE OIL,
2306,99482454722,365 EVERYDAY VALUE  EXTRA VIRGIN OLIVE OIL,
2307,99482454739,365 EVERYDAY VALUE  ORGANIC RAW & HULLED HEMP SEED,
2308,99482454746,HEMP SEED   ,
2309,99482454753,365 EVERYDAY VALUE  HEMP SEED,
2310,99482454760,RAW & HULLED ORGANIC HEMP SEED   ,
2311,99482454777,VEGAN PIZZA   ,
2312,99482454784,365 EVERYDAY VALUE  ORGANIC BARBECUE SAUCE,
2313,99482454791,365 EVERYDAY VALUE  BARBECUE SAUCE,
2314,99482454807,ORGANIC BARBECUE SAUCE   ,
2315,99482454821,365 EVERYDAY VALUE  BARBECUE SAUCE,
2316,99482454852,365 EVERYDAY VALUE  ALMONDS,
2317,99482454876,365 EVERYDAY VALUE  ORGANIC WHOLE ALMONDS  UNSALTED,
2318,99482454913,WHOLE FOODS MARKET  GREEK YOGURT  STRAWBERRY   ,
2319,99482454920,ORGANIC NONFAT GREEK YOGURT   ,
2320,99482454937,WHOLE FOODS MARKET  ORGANIC DATE & FIG NONFAT GREEK YOGURT   ,
2321,99482454968,ORGANIC NONFAT GREEK YOGURT   ,
2322,99482454999,ORGANIC NONFAT GREEK YOGURT   ,
2323,99482455002,WHOLE FOODS MARKET  ORGANIC NONFAT GREEK YOGURT  STRAWBERRY & BANANA   ,
2324,99482455019,ORGANIC NONFAT GREEK YOGURT   ,
2325,99482455118,365 EVERYDAY VALUE  SPELT GREEN LENTILS & LONG GRAIN BROWN RICE,
2326,99482455125,365 EVERYDAY VALUE  BARLEY & GREEN LENTILS,
2327,99482455149,365 EVERYDAY VALUE  ORGANIC ITALIAN BARLEY,
2328,99482455170,365 EVERYDAY VALUE  ORGANIC BARLEY  PEAS & LENTILS,
2329,99482455682,365 EVERYDAY VALUE  PASTA SAUCE  ROASTED GARLIC,
2330,99482455699,365 EVERYDAY VALUE  ORGANIC MARINARA PASTA SAUCE,
2331,99482455705,365 EVERYDAY VALUE  MARINARA PASTA SAUCE,
2332,99482455712,365 EVERYDAY VALUE  ORGANIC PASTA SAUCE  TOMATO BASIL,
2333,99482455729,365 EVERYDAY VALUE  ORGANIC PASTA SAUCE  FOUR CHEESE,
2334,99482455736,365 EVERYDAY VALUE  ITALIAN HERB PASTA SAUCE,
2335,99482455743,365 EVERYDAY VALUE  ORGANIC PORTOBELLO MUSHROOM PASTA SAUCE,
2336,99482455750,365 EVERYDAY VALUE  PIZZA SAUCE,
2337,99482455767,365 EVERYDAY VALUE  CREAMY VODKA PAST SAUCE,
2338,99482455798,365 EVERYDAY VALUE  FRENCH VANILLA STEVIA EXTRACT,
2339,99482455804,365 EVERYDAY VALUE  DARK RED KIDNEY BEANS,
2340,99482455811,GARBANZO BEANS   ,
2341,99482455828,365 EVERYDAY VALUE  PINTO BEANS,
2342,99482455835,365 EVERYDAY VALUE  CANNELLINI BEANS,
2343,99482455842,365 EVERYDAY VALUE  CLASSIC WHITE BREAD,
2344,99482455866,365 EVERYDAY VALUE  MULTIGRAINS & SEED BREAD,
2345,99482455873,365 EVERYDAY VALUE  SOURDOUGH BREAD,
2346,99482455880,365 EVERYDAY VALUE  RAISIN BREAD  CINNAMON,
2347,99482455897,365 EVERYDAY VALUE  ORGANIC CLASSIC WHITE BREAD,
2348,99482455903,365 EVERYDAY VALUE  WHOLE WHEAT BREAD,
2349,99482455910,365 EVERYDAY VALUE  ORGANIC MULTIGRAIN & SEED BREAD,
2350,99482455927,365 EVERYDAY VALUE  SEED BREAD,
2351,99482455941,WHOLE FOODS MARKET  ORGANIC SEED MEDLEY ARTISAN BREAD   ,
2352,99482455958,365 EVERYDAY VALUE  WHITE HOT DOG BUNS,
2353,99482455965,365 EVERYDAY VALUE  WHOLE WHEAT HOT DOG BUNS,
2354,99482455972,365 EVERYDAY VALUE  WHITE HAMBURGER BUNS,
2355,99482455996,365 EVERYDAY VALUE  ORGANIC WHITE HOT DOG BUNS,
2356,99482456009,365 EVERYDAY VALUE  HOT DOG BUNS,
2357,99482456016,365 EVERYDAY VALUE  WHITE HAMBURGER BUNS,
2358,99482456023,365 EVERYDAY VALUE  WHOLE WHEAT HAMBURGER BUNS,
2359,99482456030,CLASSIC ENGLISH MUFFINS   ,
2360,99482456047,365 EVERYDAY VALUE  WHOLE WHEAT ENGLISH MUFFINS,
2361,99482456078,ORGANIC LEMONADE   ,
2362,99482456085,365 EVERYDAY VALUE  LEMONADE,
2363,99482456092,365 EVERYDAY VALUE  ORGANIC 100% JUICE  ORANGE,
2364,99482456108,ORGANIC 100% JUICE,
2365,99482456115,BLACK TEA   ,
2366,99482456146,365 EVERYDAY VALUE  CHOCOLATE SYRUP,
2367,99482456184,PUMPKIN SPICE GRANOLA WITH CRANBERRIES & APPLES   ,
2368,99482456214,ORGANIC 100% JUICE CIDER,
2369,99482456818,365 EVERYDAY VALUE  HOT COCOA DRINK MIX,
2370,99482456948,365 EVERYDAY VALUE  ORGANIC HONEY GRAHAM CRACKERS,
2371,99482456955,365 EVERYDAY VALUE  ORGANIC CINNAMON GRAHAM CRACKERS,
2372,99482457044,365 EVERYDAY VALUE  SEA SALT,
2373,99482457068,365 EVERYDAY VALUE  ORGANIC PAPRIKA,
2374,99482457129,MANGO CHUNKS   ,
2375,99482457136,ORGANIC WHOLE STRAWBERRIES   ,
2376,99482457488,365 EVERYDAY VALUE  GRATED PARMESAN CHEESE,
2377,99482457600,365 EVERYDAY VALUE  MINI CORN DOGS,
2378,99482458218,ICE CREAM   ,
2379,99482458300,365 EVERYDAY VALUE  ORGANIC GREEN OLIVES,
2380,99482458317,365 EVERYDAY VALUE  ORGANIC MEDITERRANEAN OLIVES,
2381,99482458324,365 EVERYDAY VALUE  ORGANIC KALAMATA PITTED OLIVES,
2382,99482458331,365 EVERYDAY VALUE  ORGANIC CAPERS,
2383,99482458348,HEAVY CREAM   ,
2384,99482458355,365 EVERYDAY VALUE  MANGO HABANERO PICKLE CHIPS,
2385,99482458362,365 EVERYDAY VALUE  POPCORN  SPICY JALAPENO & WHITE CHEDDAR,
2386,99482458379,365 EVERYDAY VALUE  SUNDRIED TOMATOES,
2387,99482458386,365 EVERYDAY VALUE  RED PEPPERS,
2388,99482458393,SAUCE   ,
2389,99482458409,ITALIAN SODA   ,
2390,99482458416,ORGANIC MATCHA GREEN TEA   ,
2391,99482458508,MEDIUM BROWN GRADE A EGGS   ,
2392,99482458669,365 EVERYDAY VALUE  GRILLED BARBECUE SAUCE  PINEAPPLE & MOONSHINE,
2393,99482458676,WHOLE FOODS MARKET  ORGANIC CARIBBEAN JERK SAUCE & MARINADE   ,
2394,99482458683,365 EVERYDAY VALUE  COCONUT CRAZE GRANOLA,
2395,99482458829,ORGANIC PASTA SAUCE   ,
2396,99482458836,PASTA SAUCE   ,
2397,99482459215,FAT FREE SKIM MILK   ,
2398,99482459222,365 EVERYDAY VALUE  FAT FREE SKIM MILK,
2399,99482459239,365 EVERYDAY VALUE  2% MILKFAT REDUCED MILK,
2400,99482459253,2% MILKFAT REDUCED MILK,
2401,99482459260,365 EVERYDAY VALUE  1% LOWFAT MILK,
2402,99482459291,WHOLE VITAMIN D MILK   ,
2403,99482459307,VITAMIN D WHOLE MILK   ,
2404,99482459321,365 EVERYDAY VALUE  LIGHT-CREAM,
2405,99482459338,365 EVERYDAY VALUE  HEAVY CREAM,
2406,99482459345,365 EVERYDAY VALUE  HALF & HALF,
2407,99482459352,365 EVERYDAY VALUE  HALF & HALF,
2408,99482459420,365 EVERYDAY VALUE  EXTRA LARGE BROWN GRADE A EGGS,
2409,99482459635,PEPPER JACK   ,
2410,99482459642,COLBY JACK CHEESE   ,
2411,99482459659,MONTEREY JACK CHEESE   ,
2412,99482459666,365 EVERYDAY VALUE  WHITE CHEDDAR THIN-SAUCED CHEESE  MILD,
2413,99482459673,REDUCED FAT MILD CHEDDAR CHEESE   ,
2414,99482459697,365 EVERYDAY VALUE  SEEDONA SUNSET FRUIT & SEED MIX,
2415,99482459703,365 EVERYDAY VALUE  SRIRACHA SUNFLOWER KERNELS,
2416,99482459734,ORGANIC ROOT VEGETABLES   ,
2417,99482459758,ROASTED PEPPER SALSA   ,
2418,99482459765,365 EVERYDAY VALUE  SALSA ROJA  HATCH CHILE,
2419,99482459956,MEXICAN BLEND   ,
2420,99482459987,CHEDDAR CHEESE   ,
2421,99482459994,PIZZA BLEND   ,
2422,99482460006,365 EVERYDAY VALUE  GOUDA CHEESE SLICES,
2423,99482460099,WHOLE FOODS MARKET  PASTEURIZED PROCESS CHEESE PRODUCT   ,
2424,99482460112,ORGANIC STOCK   ,
2425,99482460129,ORGANIC SOUP   ,
2426,99482460136,365 EVERYDAY VALUE  TOMATO BISQUE,
2427,99482460150,CHICKEN NOODLE SOUP   ,
2428,99482460167,365 EVERYDAY VALUE  ORGANIC LENTIL SOUP,
2429,99482460174,365 EVERYDAY VALUE  ORGANIC SOUP  CARIBBEAN BLACK BEAN,
2430,99482460181,365 EVERYDAY VALUE  MINESTRONE WITH FARRO SOUP,
2431,99482460198,365 EVERYDAY VALUE  ORGANIC CHOWDER  CORN POBLANO,
2432,99482460204,365 EVERYDAY VALUE  THREE BEAN CHILI,
2433,99482460211,365 EVERYDAY VALUE  CONDENSED SOUP  CREAM OF MUSHROOM,
2434,99482460228,VEGETABLE BROTH   ,
2435,99482460235,ORGANIC VEGETABLE BROTH   ,
2436,99482460273,BROTH   ,
2437,99482460280,365 EVERYDAY VALUE  CHICKEN BROTH,
2438,99482460297,TRUFFLE MOUSSE   ,
2439,99482460334,WHOLE CATCH  MUSSELS  TOMATO & BASIL   ,
2440,99482460341,WHOLE CATCH  MUSSELS IN SAUCE  LEMONGRASS CURRY   ,
2441,99482460426,365 EVERYDAY VALUE  EXTRA WIDE EGG NOODLES,
2442,99482460433,365 EVERYDAY VALUE  ORGANIC RED ENCHILADA SAUCE,
2443,99482460440,365 EVERYDAY VALUE  SWEET-SABI MUSTARD,
2444,99482460457,365 EVERYDAY VALUE  POLLINATOR FRIENDLY ALMOND BUTTER  CREAMY,
2445,99482460471,365 EVERYDAY VALUE  FRUIT SPREAD  STRAWBERRY,
2446,99482460488,365 EVERYDAY VALUE  FRUIT SPREAD  RASPBERRY,
2447,99482460495,365 EVERYDAY VALUE  FRUIT SPREAD  APRICOT,
2448,99482460518,365 EVERYDAY VALUE  MARMALADE FRUIT SPREAD  ORANGE,
2449,99482460525,FRUIT SPREAD   ,
2450,99482460532,365 EVERYDAY VALUE  ORGANIC CONSERVE  BLACKBERRY,
2451,99482460754,365 EVERYDAY VALUE  PRGANIC INSTANT PUDDING  VANILLA,
2452,99482460761,365 EVERYDAY VALUE  ORGANIC INSTANT PUDDING CHOCOLATE,
2453,99482460778,365 EVERYDAY VALUE  CORN STARCH,
2454,99482460815,365 EVERYDAY VALUE  ROASTED VEGETABLE LASAGNA,
2455,99482460822,365 EVERYDAY VALUE  SPINACH RICOTTA LASAGNA,
2456,99482460846,CHEDDAR CHEESE BALL   ,
2457,99482460891,TOMATOES WITH GARLIC & CAPERS   ,
2458,99482460907,OVEN-ROASTED TOMATOES WITH CRUSHED RED PEPPER   ,
2459,99482460914,SALMON BURGERS   ,
2460,99482460921,TUNA BURGERS   ,
2461,99482460938,MAHI MAHI BURGERS   ,
2462,99482460945,ATLANTIC SALMON FILLETS   ,
2463,99482460952,BLUE CATFISH FILLETS   ,
2464,99482460983,SOCKEYE SALMON WILD ALASKAN   ,
2465,99482460990,WHITE SHRIMP   ,
2466,99482461003,WHITE SHRIMP   ,
2467,99482461010,BUTTERFLY SHRIMP   ,
2468,99482461027,TEMPURA SHRIMP   ,
2469,99482461034,TANGY & SPICY BUFFALO SHRIMP   ,
2470,99482461041,BLACK PEPPERCORN SHRIMP POPPERS   ,
2471,99482461058,365 EVERYDAY VALUE  FIRE ROASTED CANTINA STYLE SALSA,
2472,99482461065,365 EVERYDAY VALUE  CANTINA STYLE SALSA  MILD POBLANO,
2473,99482461072,365 EVERYDAY VALUE  CANTINA STYLE SALSA  KICK O' JALAPENO,
2474,99482461096,ORGANIC GARLIC STUFFED OLIVES   ,
2475,99482461102,ORGANIC RED PEPPER STUFFED OLIVES   ,
2476,99482461119,ORGANIC CASTELVETRANO OLIVES   ,
2477,99482461126,ORGANIC LECCINO PITTED OLIVES   ,
2478,99482461133,GREEK STYLE YOGURT   ,
2479,99482461157,365 EVERYDAY VALUE  INSTANT HOT CEREAL  MULTIGRAIN & CHIA TRIPLE BERRY,
2480,99482461171,SHREDDED ASIAGO CHEESE   ,
2481,99482461188,WHOLE FOODS MARKET  TINY TRAPEZE BUTTER COOKIES  HONEY CRISP   ,
2482,99482461195,DARK CHOCOLATE & MACADAMIA NUT BUTTER COOKIES   ,
2483,99482461225,ORGANIC RIP'S POWER-UP BOWL HOT CEREAL   ,
2484,99482461232,ORGANIC RIP'S POWER-UP BOWL CEREAL   ,
2485,99482461263,ORGANIC ANIMAL COOKIES   ,
2486,99482461270,WILD KRATTS  WHOLE GRAIN ANIMAL CRACKER   ,
2487,99482461287,365 EVERYDAY VALUE  CHOCOLATE CHIP COOKIE BITES,
2488,99482461294,WHOLE FOODS MARKET  SPICED CRANBERRY FRUIT SPREAD   ,
2489,99482461355,MAPLE SYRUP  CINNAMON INFUSED   ,
2490,99482461386,GLUTEN FREE MINT CHOCOLATE CHIP THIN & CRISPY COOKIES   ,
2491,99482461409,CARAMEL SEA SALT CHOCOLATE CHIP   ,
2492,99482461416,LEMON CURD BUTTER COOKIES   ,
2493,99482461423,BUTTER COOKIES   ,
2494,99482461836,DARK CHOCOLATE CARAMEL SEA SALT   ,
2495,99482461843,DARK CHOCOLATE PEPPERMINT   ,
2496,99482461867,ORGANIC OLD-FASHIONED ROLLED OATS   ,
2497,99482461959,ORGANIC NONFAT YOGURT   ,
2498,99482461966,WHOLE FOODS MARKET  ORGANIC 2% PLAIN ORGANIC LOWFAT YOGURT GREEK YOGURT,
2499,99482461973,ORGANIC NONFAT YOGURT   ,
2500,99482461980,ORGANIC NONFAT YOGURT   ,
2501,99482461997,ORGANIC NONFAT GREEK YOGURT   ,
2502,99482462000,ORGANIC NONFAT YOGURT   ,
2503,99482462017,ORGANIC NONFAT GREEK YOGURT   ,
2504,99482462055,ORGANIC 100% JUICE,
2505,99482462062,WHOLE FOODS MARKET  ORGANIC IMMUNE REFRESHER JUICE BLEND  CARROT & ORANGE WITH TURMERIC   ,
